file,title,author,current_t,note_year,master_id,master_time,suggested_t,status,confidence,evidence,verification_status,id
枕草子.md,枕草子,清少纳言,T1,,CANON-017,约1002,T1,PASS,HIGH,CANON-017 首次成书_出版时间=约1002,需复核,WL-WORK-2810
林加拉密码.md,林加拉密码,沃伦·基弗,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3100
林孔内特与科尔塔迪略.md,林孔内特与科尔塔迪略,塞万提斯,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2547
林家铺子.md,林家铺子,茅盾,T4,1932,,,T4,PASS,HIGH,note.year=1932,个人补录,WL-WORK-2771
林海雪原.md,林海雪原,曲波,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1745
林肯在中阴.md,林肯在中阴,乔治·桑德斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3073
果园.md,果园,萨迪,T1,,CANON-214,1257,T1,PASS,HIGH,CANON-214 首次成书_出版时间=1257,需复核,WL-WORK-3166
枭之城.md,枭之城,司马辽太郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2548
柏林亚历山大广场.md,柏林亚历山大广场,阿尔弗雷德·德布林,T4,,CANON-153,1929,T4,PASS,HIGH,CANON-153 首次成书_出版时间=1929,自动通过,WL-WORK-1746
柏林谍影.md,柏林谍影,约翰·勒卡雷,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0253
柏青哥.md,柏青哥,李珉贞,T6,2017,,,T6,PASS,HIGH,note.year=2017,自动通过,WL-WORK-1160
某种绝望的荣耀.md,某种绝望的荣耀,艾米莉·特什,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2928
染血之室.md,染血之室,安吉拉·卡特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0732
查塔姆学校事件.md,查塔姆学校事件,托马斯·H·库克,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3123
查尔斯·迪克斯特·瓦德事件.md,查尔斯·迪克斯特·瓦德事件,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0733
查泰莱夫人的情人.md,查泰莱夫人的情人,D.H.劳伦斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2085
查理九世时代轶事.md,查理九世时代轶事,梅里美,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1161
柳树.md,柳树,阿尔杰农·布莱克伍德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0735
柳生忍法帖.md,柳生忍法帖,山田风太郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2549
柳生武艺帐.md,柳生武艺帐,五味康祐,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2550
树语.md,树语,理查德·鲍尔斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3027
格兰奇·科普兰的第三次生命.md,格兰奇·科普兰的第三次生命,爱丽丝·沃克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1747
格兰特船长的儿女.md,格兰特船长的儿女,儒勒·凡尔纳,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0736
格列佛游记.md,格列佛游记,乔纳森·斯威夫特,T2,1726,CANON-081,1726,T2,PASS,HIGH,note.year=1726,手工核验,WL-WORK-0260
格林家杀人事件.md,格林家杀人事件,S.S.范达因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0065
格萨尔王传.md,格萨尔王传,佚名,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1474
格里姆斯克里布.md,格里姆斯克里布,默文·皮克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0738
桃花扇.md,桃花扇,孔尚任,T2,,CANON-038,1699,T2,PASS,HIGH,CANON-038 首次成书_出版时间=1699,需复核,WL-WORK-2816
桤木心.md,桤木心,M.R.詹姆斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0739
梅尔尼波内的艾尔利克.md,梅尔尼波内的艾尔利克,迈克尔·莫考克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0740
梅森和迪克逊.md,梅森和迪克逊,托马斯·品钦,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1164
梅赛德斯先生.md,梅赛德斯先生,斯蒂芬·金,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3141
梅雨之夕.md,梅雨之夕,施蛰存,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1749
梦寻秘境卡达斯.md,梦寻秘境卡达斯,洛夫克拉夫特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0741
梦游之地.md,梦游之地,米亚·科托,T6,,CANON-267,1992,T6,PASS,HIGH,CANON-267 首次成书_出版时间=1992,需复核,WL-WORK-3203
梦游者.md,梦游者,赫尔曼·布洛赫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1752
梦的故事.md,梦的故事,阿图尔·施尼茨勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1753
梦蛇.md,梦蛇,冯达·麦金泰尔,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2905
梦里花落知多少.md,梦里花落知多少,郭敬明,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2756
梨俱吠陀.md,梨俱吠陀,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1475
棕榈酒鬼.md,棕榈酒鬼,阿莫斯·图图奥拉,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1754
森林深处.md,森林深处,塔娜·弗兰奇,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0113
棺椁铭文.md,棺椁铭文,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1476
楚留香：血海飘香.md,楚留香：血海飘香,古龙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2551
楚辞.md,楚辞,屈原等,T0,,CANON-027,战国—汉初,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2814
楚辞·九歌.md,楚辞·九歌,屈原,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1477
楚辞·天问.md,楚辞·天问,屈原,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1478
楼兰.md,楼兰,井上靖,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1165
榕树叶.md,榕树叶,阿尔伯特·温特,T5,,CANON-293,1979,T5,PASS,HIGH,CANON-293 首次成书_出版时间=1979,需复核,WL-WORK-3214
樅ノ木は残った.md,樅ノ木は残った,山本周五郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2553
模仿犯.md,模仿犯,宫部美雪,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0170
模仿者.md,模仿者,V.S.奈保尔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1755
橘子不是唯一的水果.md,橘子不是唯一的水果,珍妮特·温特森,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1166
橡树之战.md,橡树之战,艾玛·布尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0742
檀香刑.md,檀香刑,莫言,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1167
欢乐英雄.md,欢乐英雄,古龙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2554
欧·亨利短篇小说选.md,欧·亨利短篇小说选,欧·亨利,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2709
欧仁·奥涅金.md,欧仁·奥涅金,亚历山大·普希金,T3,,CANON-115,1833,T3,PASS,HIGH,CANON-115 首次成书_出版时间=1833,需复核,WL-WORK-2837
欧那尼.md,欧那尼,维克多·雨果,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2555
歌门鬼城.md,歌门鬼城,默文·皮克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0743
武器浮生录.md,武器浮生录,伊恩·M.班克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0404
武士.md,武士,远藤周作,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1169
武士的一分.md,武士的一分,藤泽周平,T5,1978,,,T5,PASS,HIGH,note.year=1978,自动通过,WL-WORK-2556
武州公秘话.md,武州公秘话,谷崎润一郎,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2559
歪曲的枢纽.md,歪曲的枢纽,约翰·狄克森·卡尔,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0035
死亡与国王的侍从.md,死亡与国王的侍从,沃莱·索因卡,T5,,CANON-258,1975,T5,PASS,HIGH,CANON-258 首次成书_出版时间=1975,自动通过,WL-WORK-1756
死亡与快乐女人.md,死亡与快乐女人,埃利斯·彼得斯,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3091
死亡叙述.md,死亡叙述,余华,T6,1988,,,T6,PASS,HIGH,note.year=1988,个人补录,WL-WORK-2787
死亡地带.md,死亡地带,斯蒂芬·金,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0744
死人躺下.md,死人躺下,奈奥·马什,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0054
死神学徒.md,死神学徒,特里·普拉切特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0746
死神永生.md,死神永生,刘慈欣,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0464
死者代言人.md,死者代言人,奥森·斯科特·卡德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0415
死魂灵.md,死魂灵,尼古拉·果戈理,T3,,CANON-116,1842,T3,PASS,HIGH,CANON-116 首次成书_出版时间=1842,需复核,WL-WORK-2838
母亲的快乐.md,母亲的快乐,布奇·埃梅切塔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1170
毒巧克力命案.md,毒巧克力命案,安东尼·伯克利,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0050
毒木圣经.md,毒木圣经,芭芭拉·金索沃,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0747
比林斯盖浅滩.md,比林斯盖浅滩,里克·博耶,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3109
毕司沃斯先生的房子.md,毕司沃斯先生的房子,V.S.奈保尔,T5,,CANON-276,1961,T5,PASS,HIGH,CANON-276 首次成书_出版时间=1961,自动通过,WL-WORK-1759
毗湿奴往世书.md,毗湿奴往世书,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1479
水之乡.md,水之乡,格雷厄姆·斯威夫特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1173
水刀子.md,水刀子,保罗·巴奇加卢皮,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1174
水族馆之谜.md,水族馆之谜,青崎有吾,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0204
水晶洞.md,水晶洞,玛丽·斯图尔特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0748
水泥金发女郎.md,水泥金发女郎,迈克尔·康奈利,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0110
水浒传.md,水浒传,施耐庵,T2,,CANON-031,14世纪,T1,MOVE_CANDIDATE,HIGH,CANON-031 首次成书_出版时间=14世纪,手工核验,WL-WORK-1175
水浒后传.md,水浒后传,陈忱,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2563
水车馆事件.md,水车馆事件,绫辻行人,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0180
永世.md,永世,格雷格·贝尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0373
永久和平.md,永久和平,乔·霍尔德曼,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2915
永别了，武器.md,永别了，武器,海明威,T4,,CANON-169,1929,T4,PASS,HIGH,CANON-169 首次成书_出版时间=1929,自动通过,WL-WORK-1176
永恒的终结.md,永恒的终结,艾萨克·阿西莫夫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0299
永远的战争.md,永远的战争,乔·霍尔德曼,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0416
江南三部曲.md,江南三部曲,格非,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2882
江湖夜雨十年灯.md,江湖夜雨十年灯,诸葛青云,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2564
汤姆·琼斯.md,汤姆·琼斯,亨利·菲尔丁,T2,,CANON-082,1749,T2,PASS,HIGH,CANON-082 首次成书_出版时间=1749,自动通过,WL-WORK-1178
汤姆·索亚历险记.md,汤姆·索亚历险记,马克·吐温,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0751
汤姆叔叔的小屋.md,汤姆叔叔的小屋,哈丽雅特·比彻·斯托,T3,,,,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-T3-UNCLE-TOM
沃尔松格萨迦.md,沃尔松格萨迦,佚名,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0752
沃尔游戏.md,沃尔游戏,洛伊斯·麦克马斯特·比约德,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2912
沃斯.md,沃斯,帕特里克·怀特,T5,,CANON-288,1957,T5,PASS,HIGH,CANON-288 首次成书_出版时间=1957,需复核,WL-WORK-3210
沉睡谷传奇.md,沉睡谷传奇,华盛顿·欧文,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0753
沉重的翅膀.md,沉重的翅膀,张洁,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2861
沉静的美国人.md,沉静的美国人,格雷厄姆·格林,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2087
沉默.md,沉默,远藤周作,T5,,CANON-058,1966,T5,PASS,HIGH,CANON-058 首次成书_出版时间=1966,自动通过,WL-WORK-1179
沉默的羔羊.md,沉默的羔羊,托马斯·哈里斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0125
沙丘.md,沙丘,弗兰克·赫伯特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0327
沙人.md,沙人,E.T.A.霍夫曼,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0754
沙恭达罗.md,沙恭达罗,迦梨陀娑,T0,,CANON-013,约4—5世纪,T0,PASS,HIGH,CANON-013 首次成书_出版时间=约4—5世纪,手工核验,WL-WORK-2088
沙滩船长.md,沙滩船长,若热·亚马多,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1180
没有个性的人.md,没有个性的人,罗伯特·穆齐尔,T4,,CANON-154,1930—1943,T4,PASS,HIGH,CANON-154 首次成书_出版时间=1930—1943,自动通过,WL-WORK-1761
没有人给他写信的上校.md,没有人给他写信的上校,加西亚·马尔克斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1763
没有界限的地方.md,没有界限的地方,何塞·多诺索,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1764
沧浪之水.md,沧浪之水,阎真,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2676
沧海.md,沧海,凤歌,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2566
河边的错误.md,河边的错误,余华,T6,1988,,,T6,PASS,HIGH,note.year=1988,个人补录,WL-WORK-2692
泄密的心.md,泄密的心,爱伦·坡,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0756
法兰柴思事件.md,法兰柴思事件,约瑟芬·铁伊,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0059
法国中尉的女人.md,法国中尉的女人,约翰·福尔斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1183
法官和他的刽子手.md,法官和他的刽子手,弗里德里希·迪伦马特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0236
法昆多.md,法昆多,多明戈·福斯蒂诺·萨米恩托,T3,1845,,,T3,PASS,HIGH,note.year=1845,人工核验,WL-WORK-1765
波斯少年.md,波斯少年,玛丽·瑞瑙特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1184
波波尔·乌.md,波波尔·乌,佚名,T2,,CANON-285,约16世纪记录,T2,PASS,HIGH,CANON-285 首次成书_出版时间=约16世纪记录,手工核验,WL-WORK-1481
波蒂基.md,波蒂基,帕特里夏·格雷斯,T6,,CANON-292,1986,T6,PASS,HIGH,CANON-292 首次成书_出版时间=1986,需复核,WL-WORK-3213
泰特斯·格罗恩.md,泰特斯·格罗恩,默文·皮克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0757
泽诺的意识.md,泽诺的意识,伊塔洛·斯韦沃,T4,,CANON-215,1923,T4,PASS,HIGH,CANON-215 首次成书_出版时间=1923,自动通过,WL-WORK-1767
洛丽塔.md,洛丽塔,纳博科夫,T5,,CANON-146,1955,T5,PASS,HIGH,CANON-146 首次成书_出版时间=1955,自动通过,WL-WORK-2090
洛城机密.md,洛城机密,詹姆斯·埃尔罗伊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0097
洛基斯.md,洛基斯,梅里美,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0758
洛基的争吵.md,洛基的争吵,佚名,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1482
洛斯奇尔的提琴.md,洛斯奇尔的提琴,契诃夫,T3,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-3220
洛阳女儿行.md,洛阳女儿行,小椴,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2567
洪堡的礼物.md,洪堡的礼物,索尔·贝娄,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2997
洪水之年.md,洪水之年,玛格丽特·阿特伍德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1185
洪流.md,洪流,显克维奇,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1186
活着.md,活着,余华,T6,1992,CANON-049,1992,T6,PASS,HIGH,note.year=1992,自动通过,WL-WORK-1187
流浪地球.md,流浪地球,刘慈欣,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0461
流浪者.md,流浪者,弗里茨·莱伯,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2900
流浪苍穹.md,流浪苍穹,郝景芳,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0467
浅草红团.md,浅草红团,川端康成,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1769
浮云.md,浮云,二叶亭四迷,T3,,,,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-T3-UKIGUMO
浮士德.md,浮士德,歌德,T3,,CANON-087,1808/1832,T3,PASS,HIGH,CANON-087 首次成书_出版时间=1808/1832,需复核,WL-WORK-2834
浮现.md,浮现,玛格丽特·阿特伍德,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1770
浮生六记.md,浮生六记,沈复,T2,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2688
海与毒药.md,海与毒药,远藤周作,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1188
海伯利安.md,海伯利安,丹·西蒙斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0401
海伯利安的陨落.md,海伯利安的陨落,丹·西蒙斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0402
海底两万里.md,海底两万里,儒勒·凡尔纳,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0269
海法归来.md,海法归来,格桑·卡纳法尼,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1772
海浪.md,海浪,弗吉尼亚·伍尔夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1773
海滩上.md,海滩上,内维尔·舒特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0324
海狼.md,海狼,杰克·伦敦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0760
海的女儿.md,海的女儿,安徒生,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0761
海边的卡夫卡.md,海边的卡夫卡,村上春树,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2691
海鸥.md,海鸥,契诃夫,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1774
海鹰.md,海鹰,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2568
涂脂抹粉的小嘴.md,涂脂抹粉的小嘴,曼努埃尔·普伊格,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1775
消失的爱人.md,消失的爱人,吉莉安·弗琳,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0129
消逝的足迹.md,消逝的足迹,阿莱霍·卡彭铁尔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1776
涉外事务.md,涉外事务,艾莉森·卢里,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3004
淫秽的夜鸟.md,淫秽的夜鸟,何塞·多诺索,T5,,CANON-282,1970,T5,PASS,HIGH,CANON-282 首次成书_出版时间=1970,自动通过,WL-WORK-1777
深渊上的火.md,深渊上的火,弗诺·文奇,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0405
混凝土岛.md,混凝土岛,J.G.巴拉德,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1193
淹没的世界.md,淹没的世界,J.G.巴拉德,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0342
清教徒.md,清教徒,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1195
温室.md,温室,布莱恩·奥尔迪斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0346
温柔的纽扣.md,温柔的纽扣,格特鲁德·斯坦因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1779
温迪戈.md,温迪戈,阿尔杰农·布莱克伍德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0762
游戏玩家.md,游戏玩家,伊恩·M.班克斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0403
湖中女士.md,湖中女士,雷蒙德·钱德勒,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0077
