file,title,author,year,current_t,current_axis_t,suggested_t_by_year,status,reason,verification_status,id
梦与现实.md,梦与现实,胡安娜·曼努埃拉·戈里蒂,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1750
梦之共和国.md,梦之共和国,内莉达·皮尼翁,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1751
梦游之地.md,梦游之地,米亚·科托,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3203
梦游大地.md,梦游大地,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R7-037
梦里花落知多少.md,梦里花落知多少,郭敬明,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2756
森林深处.md,森林深处,塔娜·弗兰奇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0113
模仿犯.md,模仿犯,宫部美雪,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0170
模糊的冒险.md,模糊的冒险,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R7-013
樱桃园.md,樱桃园,安东·契诃夫,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-樱桃园
橘子不是唯一的水果.md,橘子不是唯一的水果,珍妮特·温特森,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1166
橡树之战.md,橡树之战,艾玛·布尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0742
檀香刑.md,檀香刑,莫言,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1167
歌集（彼特拉克）.md,歌集（彼特拉克）,弗朗切斯科·彼特拉克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-歌集彼特拉克
歌集（海涅）.md,歌集（海涅）,海因里希·海涅,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-歌集海涅
武器浮生录.md,武器浮生录,伊恩·M.班克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0404
武士.md,武士,远藤周作,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1169
武士道：日本的灵魂.md,武士道：日本的灵魂,新渡户稻造,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2557
武家义理物语.md,武家义理物语,井原西鹤,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2558
武田信玄.md,武田信玄,新田次郎,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2560
武道传来记.md,武道传来记,井原西鹤,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2561
武道初心集.md,武道初心集,大道寺友山,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2562
死亡与生命，塞韦里诺.md,死亡与生命，塞韦里诺,若昂·卡布拉尔·德·梅洛·内托,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1757
死亡叙述.md,死亡叙述,余华,1988,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,个人补录,WL-WORK-2787
死神学徒.md,死神学徒,特里·普拉切特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0746
死神永生.md,死神永生,刘慈欣,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0464
死者代言人.md,死者代言人,奥森·斯科特·卡德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0415
母狗.md,母狗,皮拉尔·金塔纳,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1758
母语者.md,母语者,Chang-rae Lee,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-025
毒木圣经.md,毒木圣经,芭芭拉·金索沃,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0747
比利时的悲哀.md,比利时的悲哀,雨果·克劳斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,structural_backfill_v1,WL-WORK-R4-比利时的悲哀
比林斯盖浅滩.md,比林斯盖浅滩,里克·博耶,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3109
水之乡.md,水之乡,格雷厄姆·斯威夫特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1173
水刀子.md,水刀子,保罗·巴奇加卢皮,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1174
水族馆之谜.md,水族馆之谜,青崎有吾,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0204
水泥金发女郎.md,水泥金发女郎,迈克尔·康奈利,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0110
水车馆事件.md,水车馆事件,绫辻行人,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0180
永世.md,永世,格雷格·贝尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0373
永久和平.md,永久和平,乔·霍尔德曼,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2915
永恒之王.md,永恒之王,T.H.怀特,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0749
永恒者.md,永恒者,埃克托尔·赫尔曼·奥斯特尔德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0471
江南三部曲.md,江南三部曲,格非,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2882
江湖奇侠传.md,江湖奇侠传,平江不肖生,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2565
汤姆ás·里维拉作品集.md,汤姆ás·里维拉作品集,Tomás Rivera,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-028
沃尔游戏.md,沃尔游戏,洛伊斯·麦克马斯特·比约德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2912
沉重的翅膀.md,沉重的翅膀,张洁,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2861
沉默的羔羊.md,沉默的羔羊,托马斯·哈里斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0125
沙丽娜.md,沙丽娜,A. Samad Said,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,书目清理V1：作者已核定，其他字段按现有证据保留,WL-WORK-R8-031
沙乡年鉴.md,沙乡年鉴,奥尔多·利奥波德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,metadata_pending,WL-WORK-3263
沙阿·阿卜杜勒·拉蒂夫诗选.md,沙阿·阿卜杜勒·拉蒂夫诗选,沙阿·阿卜杜勒·拉蒂夫·比泰,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R3-82573478
没有人会看见我哭泣.md,没有人会看见我哭泣,克里斯蒂娜·里维拉·加尔萨,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1762
没有墓碑的亡者.md,没有墓碑的亡者,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-025
没有巢的鸟.md,没有巢的鸟,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-006
沧浪之水.md,沧浪之水,阎真,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2676
沧海.md,沧海,凤歌,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2566
河边的错误.md,河边的错误,余华,1988,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,个人补录,WL-WORK-2692
法句经.md,法句经,佚名,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R3-02346383
波特诺伊的怨诉.md,波特诺伊的怨诉,Philip Roth,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,结构补全待书目核验,WL-WORK-R5-023
波蒂基.md,波蒂基,帕特里夏·格雷斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3213
洛城机密.md,洛城机密,詹姆斯·埃尔罗伊,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0097
洛阳女儿行.md,洛阳女儿行,小椴,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-2567
洪吉童传.md,洪吉童传,许筠,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R2-GAP-09
洪水之年.md,洪水之年,玛格丽特·阿特伍德,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1185
活着.md,活着,余华,1992,T6,T6 当代全球文学,T6,PASS,按 year 与正式 T 轴范围一致,自动通过,WL-WORK-1187
流浪地球.md,流浪地球,刘慈欣,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0461
流浪苍穹.md,流浪苍穹,郝景芳,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0467
海伯利安.md,海伯利安,丹·西蒙斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0401
海伯利安的陨落.md,海伯利安的陨落,丹·西蒙斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0402
海边的卡夫卡.md,海边的卡夫卡,村上春树,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,个人补录,WL-WORK-2691
海风下.md,海风下,蕾切尔·卡森,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,metadata_pending,WL-WORK-3271
消失的爱人.md,消失的爱人,吉莉安·弗琳,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0129
涉外事务.md,涉外事务,艾莉森·卢里,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3004
深沉的河流.md,深沉的河流,何塞·玛丽亚·阿格达斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1192
深河.md,深河,,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,,WL-WORK-R6-007
深渊上的火.md,深渊上的火,弗诺·文奇,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0405
混乱的仪式.md,混乱的仪式,卡洛斯·蒙西瓦伊斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1778
游戏玩家.md,游戏玩家,伊恩·M.班克斯,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0403
湖光山色.md,湖光山色,周大新,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2877
湖滨旅馆.md,湖滨旅馆,安妮塔·布鲁克纳,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-3050
湮灭.md,湮灭,杰夫·范德米尔,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0426
满愿.md,满愿,米泽穗信,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0201
漩涡.md,漩涡,何塞·欧斯塔西奥·里韦拉,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0763
漫歌.md,漫歌,巴勃罗·聂鲁达,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-1780
漱玉词.md,漱玉词,李清照,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,手工核验,WL-WORK-R2-GAP-03
潘多拉之星.md,潘多拉之星,彼得·F.汉密尔顿,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,自动通过,WL-WORK-0409
潮汐站.md,潮汐站,迈克尔·斯万维克,,T6,T6 当代全球文学,,REVIEW,缺少可机器读取的 year；需要按成书/定稿/首次发表史人工核验,需复核,WL-WORK-2940
